Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
World,OWID_WRL,2021-11-25,99.98,15469.2072359318,2017,,
World,OWID_WRL,2021-11-26,100.43,15469.2072359318,2017,,
World,OWID_WRL,2021-11-27,100.82,15469.2072359318,2017,,
World,OWID_WRL,2021-11-28,101.31,15469.2072359318,2017,,
World,OWID_WRL,2021-11-29,101.73,15469.2072359318,2017,,
World,OWID_WRL,2021-11-30,102.24,15469.2072359318,2017,,
World,OWID_WRL,2021-12-01,102.79,15469.2072359318,2017,,
World,OWID_WRL,2021-12-02,103.31,15469.2072359318,2017,,
World,OWID_WRL,2021-12-03,103.71,15469.2072359318,2017,,
World,OWID_WRL,2021-12-04,104.2,15469.2072359318,2017,,
World,OWID_WRL,2021-12-05,104.59,15469.2072359318,2017,,
World,OWID_WRL,2021-12-06,104.96,15469.2072359318,2017,,
World,OWID_WRL,2021-12-07,105.34,15469.2072359318,2017,,
World,OWID_WRL,2021-12-08,105.81,15469.2072359318,2017,,
World,OWID_WRL,2021-12-09,106.31,15469.2072359318,2017,,
World,OWID_WRL,2021-12-10,106.95,15469.2072359318,2017,,
World,OWID_WRL,2021-12-11,107.56,15469.2072359318,2017,,
World,OWID_WRL,2021-12-12,107.94,15469.2072359318,2017,,
World,OWID_WRL,2021-12-13,108.32,15469.2072359318,2017,,
World,OWID_WRL,2021-12-14,108.88,15469.2072359318,2017,,
World,OWID_WRL,2021-12-15,109.42,15469.2072359318,2017,,
World,OWID_WRL,2021-12-16,109.84,15469.2072359318,2017,,
World,OWID_WRL,2021-12-17,110.4,15469.2072359318,2017,,
World,OWID_WRL,2021-12-18,110.84,15469.2072359318,2017,,
World,OWID_WRL,2021-12-19,111.26,15469.2072359318,2017,,
World,OWID_WRL,2021-12-20,111.83,15469.2072359318,2017,,
World,OWID_WRL,2021-12-21,112.3,15469.2072359318,2017,,
World,OWID_WRL,2021-12-22,112.73,15469.2072359318,2017,,
World,OWID_WRL,2021-12-23,113.31,15469.2072359318,2017,,
World,OWID_WRL,2021-12-24,113.72,15469.2072359318,2017,,
World,OWID_WRL,2021-12-25,114.08,15469.2072359318,2017,,
World,OWID_WRL,2021-12-26,114.4,15469.2072359318,2017,,
World,OWID_WRL,2021-12-27,114.83,15469.2072359318,2017,,
World,OWID_WRL,2021-12-28,115.34,15469.2072359318,2017,,
World,OWID_WRL,2021-12-29,115.83,15469.2072359318,2017,,
World,OWID_WRL,2021-12-30,116.32,15469.2072359318,2017,,
World,OWID_WRL,2021-12-31,116.74,15469.2072359318,2017,,
World,OWID_WRL,2022-01-01,117.05,15469.2072359318,2017,,
World,OWID_WRL,2022-01-02,117.29,15469.2072359318,2017,,
World,OWID_WRL,2022-01-03,117.73,15469.2072359318,2017,,
World,OWID_WRL,2022-01-04,118.21,15469.2072359318,2017,,
World,OWID_WRL,2022-01-05,118.66,15469.2072359318,2017,,
World,OWID_WRL,2022-01-06,119.1,15469.2072359318,2017,,
World,OWID_WRL,2022-01-07,119.49,15469.2072359318,2017,,
World,OWID_WRL,2022-01-08,119.75,15469.2072359318,2017,,
World,OWID_WRL,2022-01-09,120.07,15469.2072359318,2017,,
World excl. China,,2020-12-01,0,,,,
World excl. China,,2020-12-02,0,,,,
World excl. China,,2020-12-03,0,,,,
World excl. China,,2020-12-04,0,,,,
World excl. China,,2020-12-05,0,,,,
World excl. China,,2020-12-06,0,,,,
World excl. China,,2020-12-07,0,,,,
World excl. China,,2020-12-08,0,,,,
World excl. China,,2020-12-09,0,,,,
World excl. China,,2020-12-10,0,,,,
World excl. China,,2020-12-11,0,,,,
World excl. China,,2020-12-12,0,,,,
World excl. China,,2020-12-13,0,,,,
World excl. China,,2020-12-14,0,,,,
World excl. China,,2020-12-15,0,,,,
World excl. China,,2020-12-16,0,,,,
World excl. China,,2020-12-17,0.01,,,,
World excl. China,,2020-12-18,0.01,,,,
World excl. China,,2020-12-19,0.02,,,,
World excl. China,,2020-12-20,0.02,,,,
World excl. China,,2020-12-21,0.03,,,,
World excl. China,,2020-12-22,0.03,,,,
World excl. China,,2020-12-23,0.04,,,,
World excl. China,,2020-12-24,0.05,,,,
World excl. China,,2020-12-25,0.05,,,,
World excl. China,,2020-12-26,0.05,,,,
World excl. China,,2020-12-27,0.06,,,,
World excl. China,,2020-12-28,0.07,,,,
World excl. China,,2020-12-29,0.08,,,,
World excl. China,,2020-12-30,0.1,,,,
World excl. China,,2020-12-31,0.11,,,,
World excl. China,,2021-01-01,0.12,,,,
World excl. China,,2021-01-02,0.14,,,,
World excl. China,,2021-01-03,0.14,,,,
World excl. China,,2021-01-04,0.16,,,,
World excl. China,,2021-01-05,0.19,,,,
World excl. China,,2021-01-06,0.22,,,,
World excl. China,,2021-01-07,0.24,,,,
World excl. China,,2021-01-08,0.27,,,,
World excl. China,,2021-01-09,0.29,,,,
World excl. China,,2021-01-10,0.38,,,,
World excl. China,,2021-01-11,0.41,,,,
World excl. China,,2021-01-12,0.45,,,,
World excl. China,,2021-01-13,0.5,,,,
World excl. China,,2021-01-14,0.55,,,,
World excl. China,,2021-01-15,0.6,,,,
World excl. China,,2021-01-16,0.63,,,,
World excl. China,,2021-01-17,0.65,,,,
World excl. China,,2021-01-18,0.69,,,,
World excl. China,,2021-01-19,0.74,,,,
World excl. China,,2021-01-20,0.8,,,,
World excl. China,,2021-01-21,0.86,,,,
World excl. China,,2021-01-22,0.93,,,,
World excl. China,,2021-01-23,0.98,,,,
World excl. China,,2021-01-24,1.01,,,,
World excl. China,,2021-01-25,1.06,,,,
World excl. China,,2021-01-26,1.12,,,,
World excl. China,,2021-01-27,1.19,,,,
World excl. China,,2021-01-28,1.27,,,,
World excl. China,,2021-01-29,1.34,,,,
World excl. China,,2021-01-30,1.4,,,,
World excl. China,,2021-01-31,1.44,,,,
World excl. China,,2021-02-01,1.49,,,,
World excl. China,,2021-02-02,1.56,,,,
World excl. China,,2021-02-03,1.64,,,,
World excl. China,,2021-02-04,1.73,,,,
World excl. China,,2021-02-05,1.83,,,,
World excl. China,,2021-02-06,1.89,,,,
World excl. China,,2021-02-07,1.92,,,,
World excl. China,,2021-02-08,1.98,,,,
World excl. China,,2021-02-09,2.06,,,,
World excl. China,,2021-02-10,2.16,,,,
World excl. China,,2021-02-11,2.25,,,,
World excl. China,,2021-02-12,2.36,,,,
World excl. China,,2021-02-13,2.43,,,,
World excl. China,,2021-02-14,2.47,,,,
World excl. China,,2021-02-15,2.54,,,,
World excl. China,,2021-02-16,2.63,,,,
World excl. China,,2021-02-17,2.73,,,,
World excl. China,,2021-02-18,2.84,,,,
World excl. China,,2021-02-19,2.93,,,,
World excl. China,,2021-02-20,3,,,,
World excl. China,,2021-02-21,3.04,,,,
World excl. China,,2021-02-22,3.11,,,,
World excl. China,,2021-02-23,3.2,,,,
World excl. China,,2021-02-24,3.31,,,,
World excl. China,,2021-02-25,3.43,,,,
World excl. China,,2021-02-26,3.55,,,,
World excl. China,,2021-02-27,3.64,,,,
World excl. China,,2021-02-28,3.68,,,,
World excl. China,,2021-03-01,3.78,,,,
World excl. China,,2021-03-02,3.96,,,,
World excl. China,,2021-03-03,4.09,,,,
World excl. China,,2021-03-04,4.25,,,,
World excl. China,,2021-03-05,4.39,,,,
World excl. China,,2021-03-06,4.51,,,,
World excl. China,,2021-03-07,4.57,,,,
World excl. China,,2021-03-08,4.7,,,,
World excl. China,,2021-03-09,4.83,,,,
World excl. China,,2021-03-10,4.99,,,,
World excl. China,,2021-03-11,5.14,,,,
World excl. China,,2021-03-12,5.31,,,,
World excl. China,,2021-03-13,5.44,,,,
World excl. China,,2021-03-14,5.51,,,,
World excl. China,,2021-03-15,5.67,,,,
World excl. China,,2021-03-16,5.83,,,,
World excl. China,,2021-03-17,6.01,,,,
World excl. China,,2021-03-18,6.19,,,,
World excl. China,,2021-03-19,6.41,,,,
World excl. China,,2021-03-20,6.56,,,,
World excl. China,,2021-03-21,6.63,,,,
World excl. China,,2021-03-22,6.8,,,,
World excl. China,,2021-03-23,6.98,,,,
World excl. China,,2021-03-24,7.18,,,,
World excl. China,,2021-03-25,7.38,,,,
World excl. China,,2021-03-26,7.59,,,,
World excl. China,,2021-03-27,7.74,,,,
World excl. China,,2021-03-28,7.83,,,,
World excl. China,,2021-03-29,8.02,,,,
World excl. China,,2021-03-30,8.21,,,,
World excl. China,,2021-03-31,8.45,,,,
World excl. China,,2021-04-01,8.7,,,,
World excl. China,,2021-04-02,8.91,,,,
World excl. China,,2021-04-03,9.06,,,,
World excl. China,,2021-04-04,9.17,,,,
World excl. China,,2021-04-05,9.35,,,,
World excl. China,,2021-04-06,9.59,,,,
World excl. China,,2021-04-07,9.85,,,,
World excl. China,,2021-04-08,10.14,,,,
World excl. China,,2021-04-09,10.39,,,,
World excl. China,,2021-04-10,10.61,,,,
World excl. China,,2021-04-11,10.74,,,,
World excl. China,,2021-04-12,10.96,,,,
World excl. China,,2021-04-13,11.18,,,,
World excl. China,,2021-04-14,11.43,,,,
World excl. China,,2021-04-15,11.67,,,,
World excl. China,,2021-04-16,11.9,,,,
World excl. China,,2021-04-17,12.09,,,,
World excl. China,,2021-04-18,12.22,,,,
World excl. China,,2021-04-19,12.43,,,,
World excl. China,,2021-04-20,12.6,,,,
World excl. China,,2021-04-21,12.83,,,,
World excl. China,,2021-04-22,13.08,,,,
World excl. China,,2021-04-23,13.29,,,,
World excl. China,,2021-04-24,13.43,,,,
World excl. China,,2021-04-25,13.63,,,,
World excl. China,,2021-04-26,13.83,,,,
World excl. China,,2021-04-27,14.07,,,,
World excl. China,,2021-04-28,14.36,,,,
World excl. China,,2021-04-29,14.6,,,,
World excl. China,,2021-04-30,14.83,,,,
World excl. China,,2021-05-01,14.97,,,,
World excl. China,,2021-05-02,15.07,,,,
World excl. China,,2021-05-03,15.23,,,,
World excl. China,,2021-05-04,15.47,,,,
World excl. China,,2021-05-05,15.72,,,,
World excl. China,,2021-05-06,15.98,,,,
World excl. China,,2021-05-07,16.25,,,,
World excl. China,,2021-05-08,16.42,,,,
World excl. China,,2021-05-09,16.53,,,,
World excl. China,,2021-05-10,16.76,,,,
World excl. China,,2021-05-11,17.01,,,,
World excl. China,,2021-05-12,17.26,,,,
World excl. China,,2021-05-13,17.49,,,,
World excl. China,,2021-05-14,17.69,,,,
World excl. China,,2021-05-15,17.87,,,,
World excl. China,,2021-05-16,18,,,,
World excl. China,,2021-05-17,18.2,,,,
World excl. China,,2021-05-18,18.44,,,,
World excl. China,,2021-05-19,18.67,,,,
World excl. China,,2021-05-20,18.95,,,,
World excl. China,,2021-05-21,19.17,,,,
World excl. China,,2021-05-22,19.4,,,,
World excl. China,,2021-05-23,19.54,,,,
World excl. China,,2021-05-24,19.76,,,,
World excl. China,,2021-05-25,19.99,,,,
World excl. China,,2021-05-26,20.24,,,,
World excl. China,,2021-05-27,20.49,,,,
World excl. China,,2021-05-28,20.73,,,,
World excl. China,,2021-05-29,20.96,,,,
World excl. China,,2021-05-30,21.12,,,,
World excl. China,,2021-05-31,21.36,,,,
World excl. China,,2021-06-01,21.65,,,,
World excl. China,,2021-06-02,21.94,,,,
World excl. China,,2021-06-03,22.2,,,,
World excl. China,,2021-06-04,22.5,,,,
World excl. China,,2021-06-05,22.72,,,,
World excl. China,,2021-06-06,22.9,,,,
World excl. China,,2021-06-07,23.15,,,,
World excl. China,,2021-06-08,23.47,,,,
World excl. China,,2021-06-09,23.81,,,,
World excl. China,,2021-06-10,24.11,,,,
World excl. China,,2021-06-11,24.41,,,,
World excl. China,,2021-06-12,24.67,,,,
World excl. China,,2021-06-13,24.87,,,,
World excl. China,,2021-06-14,25.15,,,,
World excl. China,,2021-06-15,25.46,,,,
World excl. China,,2021-06-16,25.78,,,,
World excl. China,,2021-06-17,26.16,,,,
World excl. China,,2021-06-18,26.47,,,,
World excl. China,,2021-06-19,26.75,,,,
World excl. China,,2021-06-20,26.98,,,,
World excl. China,,2021-06-21,27.34,,,,
World excl. China,,2021-06-22,27.68,,,,
World excl. China,,2021-06-23,27.99,,,,
World excl. China,,2021-06-24,28.36,,,,
World excl. China,,2021-06-25,28.71,,,,
World excl. China,,2021-06-26,29.04,,,,
World excl. China,,2021-06-27,29.27,,,,
World excl. China,,2021-06-28,29.55,,,,
World excl. China,,2021-06-29,29.91,,,,
World excl. China,,2021-06-30,30.2,,,,
World excl. China,,2021-07-01,30.59,,,,
World excl. China,,2021-07-02,30.84,,,,
World excl. China,,2021-07-03,31.17,,,,
World excl. China,,2021-07-04,31.42,,,,
World excl. China,,2021-07-05,31.73,,,,
World excl. China,,2021-07-06,32.04,,,,
World excl. China,,2021-07-07,32.39,,,,
World excl. China,,2021-07-08,32.82,,,,
World excl. China,,2021-07-09,33.07,,,,
World excl. China,,2021-07-10,33.39,,,,
World excl. China,,2021-07-11,33.59,,,,
World excl. China,,2021-07-12,33.92,,,,
World excl. China,,2021-07-13,34.29,,,,
World excl. China,,2021-07-14,34.68,,,,
World excl. China,,2021-07-15,35.05,,,,
World excl. China,,2021-07-16,35.39,,,,
World excl. China,,2021-07-17,35.68,,,,
World excl. China,,2021-07-18,35.85,,,,
World excl. China,,2021-07-19,36.2,,,,
World excl. China,,2021-07-20,36.55,,,,
World excl. China,,2021-07-21,36.85,,,,
World excl. China,,2021-07-22,37.22,,,,
World excl. China,,2021-07-23,37.55,,,,
World excl. China,,2021-07-24,37.82,,,,
World excl. China,,2021-07-25,38.06,,,,
World excl. China,,2021-07-26,38.46,,,,
World excl. China,,2021-07-27,38.82,,,,
World excl. China,,2021-07-28,39.2,,,,
World excl. China,,2021-07-29,39.64,,,,
World excl. China,,2021-07-30,40.03,,,,
World excl. China,,2021-07-31,40.3,,,,
World excl. China,,2021-08-01,40.65,,,,
World excl. China,,2021-08-02,40.96,,,,
World excl. China,,2021-08-03,41.51,,,,
World excl. China,,2021-08-04,41.94,,,,
World excl. China,,2021-08-05,42.34,,,,
World excl. China,,2021-08-06,42.68,,,,
World excl. China,,2021-08-07,42.98,,,,
World excl. China,,2021-08-08,43.26,,,,
World excl. China,,2021-08-09,43.74,,,,
World excl. China,,2021-08-10,44.16,,,,
World excl. China,,2021-08-11,44.57,,,,
World excl. China,,2021-08-12,44.92,,,,
World excl. China,,2021-08-13,45.39,,,,
World excl. China,,2021-08-14,45.72,,,,
World excl. China,,2021-08-15,45.98,,,,
World excl. China,,2021-08-16,46.44,,,,
World excl. China,,2021-08-17,46.89,,,,
World excl. China,,2021-08-18,47.28,,,,
World excl. China,,2021-08-19,47.65,,,,
World excl. China,,2021-08-20,48.09,,,,
World excl. China,,2021-08-21,48.4,,,,
World excl. China,,2021-08-22,48.68,,,,
World excl. China,,2021-08-23,48.95,,,,
World excl. China,,2021-08-24,49.45,,,,
World excl. China,,2021-08-25,49.93,,,,
World excl. China,,2021-08-26,50.35,,,,
World excl. China,,2021-08-27,50.9,,,,
World excl. China,,2021-08-28,51.25,,,,
World excl. China,,2021-08-29,51.8,,,,
World excl. China,,2021-08-30,52.17,,,,
World excl. China,,2021-08-31,52.63,,,,
World excl. China,,2021-09-01,53.21,,,,
World excl. China,,2021-09-02,53.61,,,,
World excl. China,,2021-09-03,53.92,,,,
World excl. China,,2021-09-04,54.19,,,,
World excl. China,,2021-09-05,54.56,,,,
World excl. China,,2021-09-06,54.91,,,,
World excl. China,,2021-09-07,55.37,,,,
World excl. China,,2021-09-08,55.9,,,,
World excl. China,,2021-09-09,56.41,,,,
World excl. China,,2021-09-10,56.78,,,,
World excl. China,,2021-09-11,57.2,,,,
World excl. China,,2021-09-12,57.66,,,,
World excl. China,,2021-09-13,58.09,,,,
World excl. China,,2021-09-14,58.44,,,,
World excl. China,,2021-09-15,58.86,,,,
World excl. China,,2021-09-16,59.29,,,,
World excl. China,,2021-09-17,59.62,,,,
World excl. China,,2021-09-18,60.16,,,,
World excl. China,,2021-09-19,60.51,,,,
World excl. China,,2021-09-20,60.89,,,,
World excl. China,,2021-09-21,61.34,,,,
World excl. China,,2021-09-22,61.7,,,,
World excl. China,,2021-09-23,62.15,,,,
World excl. China,,2021-09-24,62.54,,,,
World excl. China,,2021-09-25,62.81,,,,
World excl. China,,2021-09-26,63.06,,,,
World excl. China,,2021-09-27,63.77,,,,
World excl. China,,2021-09-28,64.15,,,,
World excl. China,,2021-09-29,64.6,,,,
World excl. China,,2021-09-30,65.03,,,,
World excl. China,,2021-10-01,65.38,,,,
World excl. China,,2021-10-02,65.69,,,,
World excl. China,,2021-10-03,66.04,,,,
World excl. China,,2021-10-04,66.38,,,,
World excl. China,,2021-10-05,66.9,,,,
World excl. China,,2021-10-06,67.25,,,,
World excl. China,,2021-10-07,67.61,,,,
World excl. China,,2021-10-08,68.07,,,,
World excl. China,,2021-10-09,68.37,,,,
World excl. China,,2021-10-10,68.81,,,,
World excl. China,,2021-10-11,69.1,,,,
World excl. China,,2021-10-12,69.44,,,,
World excl. China,,2021-10-13,69.79,,,,
World excl. China,,2021-10-14,70.12,,,,
World excl. China,,2021-10-15,70.4,,,,
World excl. China,,2021-10-16,70.6,,,,
World excl. China,,2021-10-17,71,,,,
World excl. China,,2021-10-18,71.43,,,,
World excl. China,,2021-10-19,71.83,,,,
World excl. China,,2021-10-20,72.36,,,,
World excl. China,,2021-10-21,72.75,,,,
World excl. China,,2021-10-22,73.13,,,,
World excl. China,,2021-10-23,73.53,,,,
World excl. China,,2021-10-24,73.87,,,,
World excl. China,,2021-10-25,74.17,,,,
World excl. China,,2021-10-26,74.56,,,,
World excl. China,,2021-10-27,74.89,,,,
World excl. China,,2021-10-28,75.32,,,,
World excl. China,,2021-10-29,75.83,,,,
World excl. China,,2021-10-30,76.24,,,,
World excl. China,,2021-10-31,76.68,,,,
World excl. China,,2021-11-01,76.99,,,,
World excl. China,,2021-11-02,77.3,,,,
World excl. China,,2021-11-03,77.64,,,,
World excl. China,,2021-11-04,78.02,,,,
World excl. China,,2021-11-05,78.4,,,,
World excl. China,,2021-11-06,78.68,,,,
World excl. China,,2021-11-07,78.99,,,,
World excl. China,,2021-11-08,79.32,,,,
World excl. China,,2021-11-09,79.72,,,,
World excl. China,,2021-11-10,80.19,,,,
World excl. China,,2021-11-11,80.59,,,,
World excl. China,,2021-11-12,80.98,,,,
World excl. China,,2021-11-13,81.37,,,,
World excl. China,,2021-11-14,81.68,,,,
World excl. China,,2021-11-15,82,,,,
World excl. China,,2021-11-16,82.32,,,,
World excl. China,,2021-11-17,82.73,,,,
World excl. China,,2021-11-18,83.12,,,,
World excl. China,,2021-11-19,83.54,,,,
World excl. China,,2021-11-20,83.96,,,,
World excl. China,,2021-11-21,84.28,,,,
World excl. China,,2021-11-22,84.67,,,,
World excl. China,,2021-11-23,85.06,,,,
World excl. China,,2021-11-24,85.54,,,,
World excl. China,,2021-11-25,85.88,,,,
World excl. China,,2021-11-26,86.31,,,,
World excl. China,,2021-11-27,86.64,,,,
World excl. China,,2021-11-28,87.1,,,,
World excl. China,,2021-11-29,87.5,,,,
World excl. China,,2021-11-30,88.01,,,,
World excl. China,,2021-12-01,88.56,,,,
World excl. China,,2021-12-02,89.07,,,,
World excl. China,,2021-12-03,89.44,,,,
World excl. China,,2021-12-04,89.88,,,,
World excl. China,,2021-12-05,90.22,,,,
World excl. China,,2021-12-06,90.57,,,,
World excl. China,,2021-12-07,90.92,,,,
World excl. China,,2021-12-08,91.39,,,,
World excl. China,,2021-12-09,91.89,,,,
World excl. China,,2021-12-10,92.54,,,,
World excl. China,,2021-12-11,93.12,,,,
World excl. China,,2021-12-12,93.46,,,,
World excl. China,,2021-12-13,93.79,,,,
World excl. China,,2021-12-14,94.34,,,,
World excl. China,,2021-12-15,94.86,,,,
World excl. China,,2021-12-16,95.22,,,,
World excl. China,,2021-12-17,95.75,,,,
World excl. China,,2021-12-18,96.13,,,,
World excl. China,,2021-12-19,96.49,,,,
World excl. China,,2021-12-20,97.03,,,,
World excl. China,,2021-12-21,97.45,,,,
World excl. China,,2021-12-22,97.79,,,,
World excl. China,,2021-12-23,98.3,,,,
World excl. China,,2021-12-24,98.61,,,,
World excl. China,,2021-12-25,98.85,,,,
World excl. China,,2021-12-26,99.07,,,,
World excl. China,,2021-12-27,99.4,,,,
World excl. China,,2021-12-28,99.82,,,,
World excl. China,,2021-12-29,100.21,,,,
World excl. China,,2021-12-30,100.61,,,,
World excl. China,,2021-12-31,100.95,,,,
World excl. China,,2022-01-01,101.22,,,,
World excl. China,,2022-01-02,101.42,,,,
World excl. China,,2022-01-03,101.85,,,,
World excl. China,,2022-01-04,102.31,,,,
World excl. China,,2022-01-05,102.74,,,,
World excl. China,,2022-01-06,103.16,,,,
World excl. China,,2022-01-07,103.51,,,,
World excl. China,,2022-01-08,103.73,,,,
World excl. China,,2022-01-09,104.04,,,,
Wuerttemburg,OWID_WRT,2020-01-21,,,,2015,Europe
Yemen,YEM,2021-05-09,0.06,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-05-29,0.34,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-06-07,0.64,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-06-10,0.73,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-06-16,0.77,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-06-20,0.82,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-06-27,0.88,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-07-12,0.98,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-07-27,1.02,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-09-12,1.06,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-10-11,1.51,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-10-28,1.75,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-11-01,1.79,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-11-14,2.45,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-11-17,2.47,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-11-21,2.49,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-11-28,2.54,1479.14700530618,2016,2015,Asia
Yemen,YEM,2021-12-02,2.58,1479.14700530618,2016,2015,Asia
Yemen Arab Republic,OWID_YAR,2020-01-21,,,,2015,Asia
Yemen People's Republic,OWID_YPR,2020-01-21,,,,2015,Asia
Yugoslavia,OWID_YGS,2020-01-21,,,,2015,Europe
Zambia,ZMB,2021-04-14,0,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-15,0,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-18,0.01,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-19,0.01,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-20,0.02,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-21,0.05,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-22,0.07,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-25,0.07,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-28,0.12,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-29,0.14,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-04-30,0.17,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-02,0.23,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-03,0.24,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-04,0.27,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-05,0.31,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-06,0.34,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-08,0.41,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-10,0.43,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-12,0.48,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-14,0.53,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-15,0.57,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-17,0.61,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-19,0.64,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-20,0.67,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-21,0.69,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-22,0.71,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-23,0.73,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-25,0.76,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-26,0.77,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-27,0.77,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-28,0.78,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-05-29,0.78,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-02,0.78,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-15,0.78,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-24,0.79,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-25,0.79,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-26,0.8,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-27,0.8,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-29,0.81,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-06-30,0.82,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-07-01,0.83,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-07-02,0.84,3689.25082617978,2017,2015,Africa
Zambia,ZMB,2021-07-03,0.86,3689.25082617978,2017,2015,Africa
